Id,SalePrice
1766,190370.70750077328
1767,230960.53498117125
1768,139238.14342612083
1769,173082.2264183193
1770,161876.11993616755
1771,116632.95019941416
1772,138051.5500039029
1773,123858.75988671275
1774,144161.73076711746
1775,144545.5598335004
1776,134953.48163380445
1777,103195.06807222926
1778,141164.302818464
1779,121498.42065083582
1780,174059.17561029145
1781,125895.36202250306
1782,87297.63950349155
1783,137413.54398405628
1784,108223.4841069923
1785,120607.08940627682
1786,144526.9064421209
1787,173482.44919270035
1788,60273.81421048082
1789,101719.32245674873
1790,80849.7661038463
1791,194062.2746071808
1792,157269.9756481069
1793,130725.82332580235
1794,161560.46607963275
1795,135621.63947874686
1796,132735.95126547094
1797,112906.07565721532
1798,121054.36869320941
1799,109944.70624745391
1800,132573.77819298208
1801,125378.50551883143
1802,135278.93572310067
1803,145146.38674376032
1804,138336.54342259097
1805,134587.96333589187
1806,126526.67434429927
1807,137665.67639091145
1808,129358.98601772955
1809,125577.90371744869
1810,136247.4107097219
1811,85415.37807861576
1812,95895.15925599064
1813,117970.00994301557
1814,92023.85443380599
1815,52227.862396064935
1816,97113.79451588534
1817,108037.52143899661
1818,146112.21640482286
1819,120293.92905034889
1820,63545.75831875031
1821,110497.35092541375
1822,156022.27614662136
1823,54189.742384686164
1824,130571.57760931073
1825,146200.5052833406
1826,108227.82127749982
1827,100854.41151539056
1828,130520.57728257736
1829,128588.55440167434
1830,150228.80370528164
1831,147240.35572036405
1832,68504.14867049415
1833,140769.7247461891
1834,114927.34860000774
1835,118907.47478247643
1836,123836.98289715072
1837,89389.619333662
1838,124071.11655773826
1839,97691.88086499821
1840,142219.37282415395
1841,136243.4495924893
1842,92042.96493333975
1843,127983.82203630751
1844,148725.20453967847
1845,147468.51960553712
1846,148769.30659644117
1847,165932.84133909436
1848,51725.59276898975
1849,103349.9032085402
1850,118595.58190371648
1851,152339.42075657035
1852,127882.54528228844
1853,125537.55227788951
1854,161713.88842765632
1855,155590.20393127404
1856,232330.27105544577
1857,125982.17697305101
1858,127041.32714477295
1859,115480.8908820735
1860,147253.11716960365
1861,114850.81226912852
1862,340023.4618082997
1863,312871.1634674766
1864,312969.15295739577
1865,328684.70924835827
1866,307120.42207486765
1867,229461.5981014511
1868,277836.1268929987
1869,208905.59811547594
1870,228415.99521945041
1871,257079.63950479182
1872,177112.3866681372
1873,246280.64607868835
1874,142259.22407143124
1875,196392.5214827942
1876,194810.78886420737
1877,205786.24829388928
1878,208769.54539570707
1879,131401.05585420772
1880,124647.89592625474
1881,243794.52527201202
1882,244859.1104048465
1883,183408.00664113997
1884,204977.81896383592
1885,235649.1581328209
1886,272216.56078312924
1887,216018.57187291037
1888,262972.75150427525
1889,169084.21573508412
1890,119188.93404169322
1891,133856.79464062926
1892,96352.31516180647
1893,129885.25067203982
1894,121452.54057987663
1895,135939.61231304906
1896,122026.51401013395
1897,112620.10164273318
1898,112457.10919555822
1899,157208.77362985245
1900,149034.729374889
1901,163950.41261153016
1902,151138.89643997204
1903,222101.62803792246
1904,129484.8656771286
1905,198406.39107898914
1906,131627.12484069186
1907,200443.96233215544
1908,107861.85342651872
1909,131355.56865776592
1910,120163.26987807862
1911,225678.1562087842
1912,319167.51706471795
1913,141333.8808632295
1914,67963.35764245056
1915,270679.1771091357
1916,61038.320150164276
1917,247954.09164632193
1918,140112.96018679088
1919,183953.6195116079
1920,156453.7230900896
1921,335081.4551913282
1922,298427.03948015365
1923,251272.43437839372
1924,233537.83387787765
1925,198335.50520459673
1926,345597.81748291693
1927,132635.3713877116
1928,156237.23868507787
1929,125494.25770907264
1930,131033.00106286017
1931,139298.06397982806
1932,133768.53099461377
1933,172183.12872828427
1934,172559.27153245587
1935,164480.08672194966
1936,189796.69321440766
1937,182373.719952777
1938,173085.01513237
1939,241660.14506090852
1940,190651.21721865237
1941,165710.4331210286
1942,183544.58667007482
1943,219126.4302808371
1944,359905.9825727696
1945,361548.63807091693
1946,129800.15736920852
1947,273689.61634712905
1948,170973.7074512902
1949,243019.59693257383
1950,192858.0374045113
1951,245547.32840665063
1952,217957.10337100746
1953,175532.45411787913
1954,189600.84086794022
1955,134718.44531431352
1956,310437.1933171447
1957,151543.71612791877
1958,294681.26221249934
1959,152339.55824316858
1960,109855.38319966567
1961,126210.6100245375
1962,91532.56228416275
1963,102573.47467627935
1964,103305.56845339203
1965,148135.04655410274
1966,137390.42648203706
1967,290815.4780307448
1968,389798.6928262853
1969,361602.6560282712
1970,367828.99457444134
1971,453379.06360999827
1972,355055.87194949924
1973,295341.710278989
1974,324449.10459022643
1975,457328.31399511616
1976,282603.98389992764
1977,350960.9272704499
1978,335726.47468354757
1979,317120.21749984665
1980,212793.07168820995
1981,329241.4269784133
1982,229606.37539045012
1983,216322.2798329688
1984,169311.52807849576
1985,226484.13295244292
1986,210871.01652703143
1987,185687.7763409081
1988,175638.50080112272
1989,193298.6296898496
1990,207896.0224210988
1991,230644.68699745866
1992,220056.18802563616
1993,170206.0206710615
1994,225152.75064682277
1995,182228.02736674197
1996,261533.28690008124
1997,295488.4571951976
1998,297512.18140829325
1999,281188.35659475176
2000,328027.1873821205
2001,286209.5112196738
2002,239593.64899056882
2003,256974.57346426425
2004,291669.9598707926
2005,225939.9467534712
2006,228910.27531321163
2007,256608.13583589313
2008,214145.83187293736
2009,202956.52311082528
2010,197769.6373770983
2011,148217.20723558145
2012,178037.5317704329
2013,176595.3165506881
2014,178839.13267194058
2015,215134.97925291635
2016,188318.67076144065
2017,198395.49458750655
2018,121452.70445595478
2019,131706.40639907416
2020,102483.49382765048
2021,102606.46600368689
2022,188556.06093709654
2023,141693.32991067096
2024,283859.6131626883
2025,344303.2329491273
2026,183450.19527004863
2027,162622.39216316756
2028,148646.01329455004
2029,164766.33454002364
2030,265436.0390538753
2031,237006.49606201
2032,242001.21700462676
2033,246842.2181745742
2034,173328.82514538107
2035,220252.7912754925
2036,205454.29673734558
2037,213421.00463214528
2038,319111.63953157864
2039,231358.48351523047
2040,311710.39832540584
2041,310694.5006526502
2042,203775.56978297635
2043,177735.84209425192
2044,161495.50464353713
2045,214170.03752621493
2046,148923.03768404693
2047,132475.2711614253
2048,146384.02688599296
2049,139509.1468744326
2050,173319.85773714873
2051,103175.95012100309
2052,123589.6011377404
2053,147286.41664215428
2054,88427.10377573968
2055,155450.81966441785
2056,156596.88617417892
2057,109912.8032600121
2058,209024.14070169488
2059,130356.87470131817
2060,176250.4932781551
2061,167793.69630427548
2062,125734.96282474005
2063,126662.62266812488
2064,139676.06433953124
2065,123360.63744526441
2066,172339.46391365858
2067,108527.20177944179
2068,141500.60459081043
2069,85801.52771856687
2070,115557.93009450889
2071,92833.67812100418
2072,138479.17518688992
2073,131015.83370716978
2074,178012.12672931227
2075,145799.00045198246
2076,112220.24729995482
2077,158440.81908135262
2078,119386.43069458088
2079,134447.79642157658
2080,120749.59691548506
2081,122354.21953696675
2082,114154.65196020596
2083,152131.31967984923
2084,111138.6490207433
2085,111714.29629904394
2086,118153.50829686236
2087,121085.81785871122
2088,91832.60586318094
2089,77997.7061186018
2090,127442.06898056081
2091,108449.57924203221
2092,123321.32158574967
2093,113716.65356697292
2094,106479.51753043535
2095,147980.2216261607
2096,87513.87757066594
2097,94711.34375151624
2098,150470.60831682358
2099,54118.64467420042
2100,74799.3746989111
2101,108429.0217248852
2102,124388.65325978007
2103,106573.44604948483
2104,142717.5014534851
2105,129139.4437581107
2106,59108.04404962243
2107,187332.65063004516
2108,115630.69851790991
2109,111963.46399920322
2110,121224.49908401264
2111,141878.28471881672
2112,136647.8476312477
2113,119567.77440008354
2114,121686.30340852804
2115,164527.40216790425
2116,119096.36852425346
2117,145284.5549807711
2118,126360.98567752718
2119,113804.38728561856
2120,108324.13019103641
2121,100647.53161911029
2122,115049.90478479002
2123,80733.0985210683
2124,158098.53929401186
2125,119057.22375646763
2126,152377.57958073576
2127,160852.4618243307
2128,129015.44315842603
2129,87776.42286930907
2130,132522.2381803266
2131,135752.67652376884
2132,116298.90722708151
2133,120070.36024890994
2134,116873.3262434073
2135,90128.19172120599
2136,81869.61991855894
2137,104660.66214829314
2138,132868.92443514994
2139,146805.14993241613
2140,145189.40082298507
2141,171320.17254205028
2142,127653.28871222459
2143,147962.33424960377
2144,112868.4754648968
2145,141434.86296541977
2146,179327.47454414863
2147,140789.07918210968
2148,145743.5306719734
2149,154109.4215053416
2150,242957.59087957835
2151,113928.39693880577
2152,152566.89936696418
2153,174776.38300846174
2154,102462.2644489214
2155,135763.65717169928
2156,241802.1455092579
2157,231944.42386652884
2158,251468.79049572087
2159,227739.12150065062
2160,179626.46735327534
2161,239561.84331278282
2162,356983.3579319482
2163,334781.8980156436
2164,248323.85993604004
2165,209830.60448141544
2166,158005.38815189415
2167,216424.48134397127
2168,189199.11045324066
2169,196564.51647284938
2170,216982.24465044556
2171,160976.1581995722
2172,133345.26224886192
2173,181795.56699381975
2174,221366.71635784648
2175,283650.32500128186
2176,303687.6588443221
2177,234796.74827489388
2178,218469.88474798674
2179,136592.37321171223
2180,197665.46370341303
2181,202489.36686231502
2182,228358.9949684734
2183,202764.24299719598
2184,116129.7913421564
2185,125414.5051055775
2186,144229.92575328844
2187,155032.10999292682
2188,153539.48714122392
2189,262158.46727712906
2190,81445.97578675691
2191,80839.36210451844
2192,89689.03503238891
2193,107380.09436451244
2194,104758.65154117938
2195,105533.24112233988
2196,103623.81654912145
2197,118776.78916834334
2198,157914.025550523
2199,200178.24063332425
2200,138431.55579736116
2201,142975.59718621575
2202,211161.86903771886
2203,133270.13307240725
2204,170304.0415683585
2205,113370.87165260862
2206,136513.46064500124
2207,216785.83180461763
2208,276055.7208021669
2209,228457.32873737748
2210,120601.89285058633
2211,110512.1486566669
2212,116667.41061658386
2213,106830.78363500845
2214,125653.61502038468
2215,101419.20922717998
2216,142759.4366009043
2217,59457.175285354024
2218,85518.84162327078
2219,77213.98094938531
2220,70499.94243888561
2221,268647.5491431939
2222,247843.43092312064
2223,289463.8229518058
2224,212156.7865002324
2225,119223.47255496366
2226,176147.94809188432
2227,206875.96343820659
2228,268854.01927463047
2229,254607.59036537944
2230,153693.0393174754
2231,213380.74116631638
2232,179400.7751653139
2233,192169.56430950097
2234,251527.25487027346
2235,214373.66385490427
2236,252029.7419179675
2237,304339.60079055576
2238,196792.57285732354
2239,105130.62714864864
2240,151601.02532786896
2241,153831.54940067753
2242,126259.86871291258
2243,132648.87483213897
2244,104977.45330801785
2245,100224.4864365615
2246,141641.08172166237
2247,115774.90255071576
2248,122028.29275903
2249,118165.81900587336
2250,125845.67457008365
2251,104922.05228797183
2252,176406.42580512277
2253,159077.74357692228
2254,184640.60182464833
2255,181791.83049992623
2256,172883.45782315603
2257,207492.3675446398
2258,163482.7687220378
2259,176159.41921795305
2260,145794.81372234315
2261,193352.62245602373
2262,208779.06504917803
2263,362640.9952033194
2264,479014.8920026508
2265,163784.42487546647
2266,283545.95130607934
2267,333706.55782256473
2268,385904.72162516863
2269,155708.34700362536
2270,203446.8495403824
2271,212114.65336159203
2272,197894.82429353503
2273,165597.46352807456
2274,185782.11031627312
2275,149631.64980390164
2276,193422.47141498906
2277,170484.70032033545
2278,150890.05314017454
2279,123449.26377022645
2280,116035.30455788644
2281,167517.83918878023
2282,183576.6240258474
2283,107174.73170397639
2284,111075.45688035603
2285,142502.469040502
2286,120178.15185726547
2287,354565.74050313875
2288,275669.41200208646
2289,345697.8818107065
2290,413661.7320398555
2291,324567.5273068614
2292,429933.7938779203
2293,415002.29245902156
2294,386819.42267477897
2295,469807.2373448074
2296,275215.0514230922
2297,337922.9792337525
2298,347522.46787993424
2299,338001.6801150709
2300,327345.788805388
2301,316500.8107831174
2302,253069.07715841217
2303,249458.82104769646
2304,246916.879195586
2305,199598.1015578723
2306,195815.7324808692
2307,209759.4734065575
2308,237321.80701425814
2309,282791.62611345085
2310,224775.5675553346
2311,204224.3183646209
2312,174301.23610168212
2313,173602.69150564607
2314,171862.7773033405
2315,177422.0284817317
2316,199645.34098250838
2317,199917.61968085295
2318,181345.58142308544
2319,184908.47190592752
2320,187295.35854242608
2321,240681.58186555884
2322,188251.71783939743
2323,199500.76448950206
2324,195051.46427283573
2325,219369.96837358948
2326,183247.88938974513
2327,201366.70559670078
2328,223623.22716721296
2329,192593.36172591374
2330,184029.48530142842
2331,337475.5629918412
2332,395781.47172294336
2333,314270.36677548464
2334,258017.11962115398
2335,280496.2098917599
2336,297959.58034420235
2337,193633.6067356813
2338,256557.32455105928
2339,228245.06767211834
2340,368275.6205044444
2341,217459.53974799553
2342,243297.60365699994
2343,236534.50402782555
2344,220251.96947903748
2345,229711.70671349225
2346,220212.67582718807
2347,201112.16608533837
2348,248857.4851112541
2349,177839.1851378666
2350,306596.2779960084
2351,251248.2163242632
2352,256486.75882176604
2353,244433.77328364315
2354,142765.4765855447
2355,148822.71118542596
2356,154057.41318551096
2357,189625.42510792677
2358,202341.62792900795
2359,132977.6328688097
2360,117196.08159656393
2361,146948.63852413523
2362,261071.79128879393
2363,132961.97363360136
2364,163919.3856113272
2365,224000.05196084964
2366,196926.19078012728
2367,219936.12952147864
2368,207970.68349638695
2369,217844.5414334048
2370,164597.80998252504
2371,164080.40601999103
2372,190588.05859224356
2373,280147.8199477286
2374,315404.40088324103
2375,250717.1250479621
2376,286346.14065315085
2377,318904.8657178177
2378,153165.3783849034
2379,197536.37889346576
2380,144754.02506550867
2381,171506.06202710656
2382,221099.40088966818
2383,205066.08220015684
2384,246274.6889181463
2385,167522.5307632571
2386,129564.51874767114
2387,135238.34453366537
2388,105998.22706126438
2389,124540.77547701035
2390,154549.74772994043
2391,143924.00814085125
2392,114835.82032935545
2393,166840.17148492116
2394,142266.6256670791
2395,209637.50208460007
2396,145183.7006185651
2397,223555.00133946037
2398,128668.5113814225
2399,67552.06214388157
2400,66380.1811244905
2401,120946.55322013042
2402,136534.60660483997
2403,149756.874516332
2404,157721.15979926413
2405,156940.93528514582
2406,139832.7184139577
2407,119848.79345515913
2408,153916.72759692886
2409,119727.33574249184
2410,167889.81715458314
2411,113337.83023645137
2412,153644.86794465248
2413,129051.1994773508
2414,159940.3477138662
2415,135438.17551913686
2416,130012.83822523734
2417,137212.5926088251
2418,137678.1243288314
2419,118927.43586310738
2420,121345.93864045793
2421,140241.14628651954
2422,107808.89962756027
2423,113206.46064980849
2424,157969.48734840393
2425,210357.09861239928
2426,124248.92860262685
2427,137763.80719578243
2428,178236.15955483535
2429,110231.38363680289
2430,127006.57269358078
2431,107633.89797301243
2432,148648.5055169558
2433,139367.56196041353
2434,135207.1486525679
2435,143861.36937311268
2436,103674.24204376999
2437,106415.81481303892
2438,117423.92380728808
2439,100895.48046838357
2440,123679.82118936612
2441,85399.55412774885
2442,94831.66311191641
2443,131456.1762042914
2444,130252.54770082895
2445,90480.54474610633
2446,143966.82643600556
2447,189732.12269971825
2448,124389.94129273212
2449,116362.87962151872
2450,155054.68322056008
2451,116740.24460656132
2452,197874.1258010635
2453,92177.72897702562
2454,110761.72420040963
2455,115463.2429009094
2456,123286.92456912024
2457,134120.98289151327
2458,134115.21663717314
2459,110568.52063289794
2460,143405.9384344011
2461,131010.83802743166
2462,130223.39733085745
2463,131337.07382010567
2464,175148.39013349175
2465,138938.66882062503
2466,113494.00462820877
2467,126061.38040112267
2468,90174.8875873684
2469,84305.25511404843
2470,189574.50908680024
2471,209422.01037122647
2472,160072.75609779666
2473,103729.88368482675
2474,79286.49476748286
2475,222104.8997537346
2476,116036.96139183565
2477,124467.59543716896
2478,148869.13760484537
2479,104986.39154431663
2480,155854.39056850638
2481,124248.43753322407
2482,129860.6044312135
2483,109870.39147668709
2484,127000.14295977392
2485,125623.81074877288
2486,142283.65626532162
2487,169627.88528110966
2488,172351.8811256215
2489,154951.15074429056
2490,143800.53015608364
2491,91778.58962656386
2492,209383.82986988637
2493,168715.7710808929
2494,144343.85794326762
2495,90537.65841898088
2496,254364.87193688384
2497,156696.4487122907
2498,109429.34822901229
2499,82859.7785298977
2500,115412.79830075835
2501,131701.72524022072
2502,133364.13177098092
2503,97051.90211162914
2504,166656.51499786344
2505,234682.9452099832
2506,250432.75199356707
2507,279891.0648668213
2508,248844.53327625114
2509,227748.98465627874
2510,224949.5935875095
2511,177784.34396331914
2512,202909.94652287578
2513,228300.90475188952
2514,287942.5800525038
2515,150314.75863196974
2516,176533.01469041093
2517,152310.65181602232
2518,158997.57694835705
2519,240851.32153055674
2520,220317.37941560152
2521,184915.84479137458
2522,225372.12850581345
2523,115180.87418633363
2524,138616.09043048107
2525,146167.21437177088
2526,142967.72952258456
2527,124469.99032114385
2528,127232.045524282
2529,138055.77236968259
2530,128278.47325985669
2531,241825.58954385808
2532,225846.20023160605
2533,196805.78270604755
2534,237712.21346658422
2535,279794.735078216
2536,235497.486470744
2537,250140.51859624928
2538,183052.10982611662
2539,191123.71145718664
2540,183431.09612216824
2541,182026.442455753
2542,164181.05439485318
2543,119560.78817709355
2544,123301.37624116341
2545,137810.91191887227
2546,128815.17872932549
2547,142630.78502716313
2548,154498.631257764
2549,155130.29319158153
2550,565599.6855841697
2551,145434.04811895097
2552,128471.144479179
2553,72729.63566290941
2554,96586.61329915965
2555,112287.4306897202
2556,100802.43730098629
2557,101333.71790995945
2558,146860.55598268434
2559,132313.55225628254
2560,150464.02091125827
2561,147785.24248750773
2562,138493.84064801584
2563,144095.09916334605
2564,207340.86474262766
2565,141065.59158306132
2566,153536.2445930985
2567,134629.24800903242
2568,218040.8292384462
2569,224472.30266757595
2570,116898.29096872965
2571,186844.62611126094
2572,148962.44822994174
2573,215616.8360447448
2574,307668.4483141242
2575,133779.70175227008
2576,112324.44436005256
2577,150239.88519213215
2578,80105.95516744198
2579,56786.89746824812
2580,97726.84832292191
2581,112878.71121595424
2582,117275.73465305952
2583,258632.46962177864
2584,178645.61521092223
2585,192674.4935026628
2586,224201.70218403568
2587,199780.4118843257
2588,132228.12654104206
2589,150965.2954711076
2590,205190.46235665053
2591,257408.89644807664
2592,210659.67444174946
2593,238011.4841843121
2594,194413.8740219267
2595,207959.6770778461
2596,290994.29803758
2597,182088.89048053644
2598,288071.82833887904
2599,318181.33339524694
2600,142605.70248029009
2601,145498.0557870698
2602,82510.27362023095
2603,93874.38658122682
2604,88193.32819440225
2605,80505.10618496577
2606,148528.2461213293
2607,219531.63625120226
2608,204195.98171418114
2609,170609.13914507008
2610,108542.33554994345
2611,116918.7625134214
2612,158757.58277529932
2613,132601.96034125422
2614,121524.76832317602
2615,164283.91188575674
2616,150570.5984317581
2617,173657.23384490595
2618,201402.33854186628
2619,195339.03253227743
2620,186272.17946631703
2621,172399.85590123202
2622,179009.41857560916
2623,239067.0833082536
2624,312989.39707248745
2625,272432.12295938295
2626,176189.92249855364
2627,160764.57877438204
2628,448820.1281171412
2629,495198.97620108677
2630,388976.0200129736
2631,455455.0682934588
2632,402560.69728787267
2633,295755.92610143294
2634,402029.4012447562
2635,161557.3568148868
2636,175396.07907184478
2637,180193.44899378045
2638,257909.90165108122
2639,196272.4888506137
2640,152754.2424964106
2641,106049.17397946208
2642,186204.90362434933
2643,106217.39807098081
2644,120218.72963227316
2645,110000.06611084685
2646,95967.39578672055
2647,103255.04997732076
2648,147760.42096382377
2649,158702.47922005397
2650,138999.05847537634
2651,145906.25436555216
2652,380508.3177693016
2653,266074.77182991325
2654,255434.4429276884
2655,393274.6745224066
2656,330956.727694923
2657,343143.91681406077
2658,304223.007038863
2659,307171.4124193647
2660,354786.7689914039
2661,343961.561924089
2662,358683.12675224105
2663,284355.309141149
2664,273335.81978207745
2665,329107.9600635788
2666,293478.86590532545
2667,172429.62905049685
2668,179500.44483175827
2669,190722.89633549427
2670,283077.02968424605
2671,184456.574125851
2672,201990.8298114562
2673,204986.97317745493
2674,194264.07007731008
2675,184525.8724689559
2676,198972.2048291348
2677,195649.0824739397
2678,257728.71017736907
2679,273069.8193267359
2680,291907.4015334411
2681,379854.30428823596
2682,322655.01649576
2683,549850.3266134324
2684,325063.68919501075
2685,327905.2476904082
2686,245598.59381328587
2687,300658.61793153785
2688,214471.77712233656
2689,214418.2177123567
2690,361547.935664157
2691,186023.60287842105
2692,146570.32387980446
2693,202359.6813094461
2694,141857.17679353396
2695,193500.43742253692
2696,182179.44315038619
2697,180766.09462998857
2698,193746.045833716
2699,176030.9350123861
2700,163309.7779507919
2701,152745.7448019723
2702,115371.35088556657
2703,125248.25615586831
2704,144077.33343620028
2705,113097.20854831922
2706,109212.66764253406
2707,124065.15650217002
2708,129547.64235136296
2709,104833.48460230776
2710,125099.67402970434
2711,243681.30940152306
2712,380102.6972340519
2713,173587.6704763171
2714,151835.76684492762
2715,175244.40771331376
2716,147377.47780448018
2717,192021.18318864214
2718,212833.46021166205
2719,154513.9174922618
2720,180643.73415084954
2721,130985.89093414253
2722,164813.05272267046
2723,143848.18880124507
2724,122941.71722324542
2725,124519.57245595923
2726,147278.31809475867
2727,185762.40919231158
2728,198732.704763357
2729,146891.99221508522
2730,146651.72964564493
2731,132657.00200408828
2732,136999.74929527278
2733,159034.15864270533
2734,142500.88858943598
